0.10000, -0.17500, -0.00470, 0.09917, -0.17385, -0.00352, -1.05239, -1.05165, -0.00074, -1.10891, -1.11472, 0.00581, -0.34620, -0.34586, -0.00034, 1.43525, 1.46058, -0.02533, -1.02457, -1.05165, 0.02708, 
0.10000, -0.17500, -0.00470, 0.08828, -0.18227, -0.00286, -1.11976, -1.05165, -0.06811, -1.10522, -1.11472, 0.00950, -0.34927, -0.34586, -0.00341, 1.46055, 1.46058, -0.00002, -1.02457, -1.05165, 0.02708, 
0.10000, -0.17500, -0.00470, 0.08800, -0.17729, -0.00403, -1.11005, -1.05165, -0.05840, -1.11198, -1.11472, 0.00274, -0.34466, -0.34586, 0.00120, 1.41500, 1.46058, -0.04558, -1.02964, -1.05165, 0.02201, 
0.12500, -0.17500, -0.00470, 0.11355, -0.18388, -0.00287, -1.01761, -0.95055, -0.06707, -1.11474, -1.12475, 0.01001, -0.28169, -0.27204, -0.00965, 1.41500, 1.39679, 0.01821, -0.91828, -0.95055, 0.03226, 
0.12500, -0.17500, -0.00470, 0.11740, -0.17816, -0.00453, -0.98816, -0.95055, -0.03761, -1.12273, -1.12475, 0.00202, -0.27985, -0.27204, -0.00781, 1.39881, 1.39679, 0.00201, -0.89298, -0.95055, 0.05757, 
0.12500, -0.17500, -0.00470, 0.12614, -0.17474, -0.00360, -0.94554, -0.95055, 0.00500, -1.11812, -1.12475, 0.00663, -0.28169, -0.27204, -0.00965, 1.41601, 1.39679, 0.01922, -0.92334, -0.95055, 0.02720, 
0.15000, -0.17500, -0.00470, 0.15084, -0.17677, -0.00309, -0.86439, -0.86217, -0.00222, -1.13194, -1.14125, 0.00931, -0.19568, -0.18379, -0.01189, 1.35933, 1.32504, 0.03428, -0.83224, -0.86217, 0.02993, 
0.15000, -0.17500, -0.00470, 0.13946, -0.18646, -0.00349, -0.92862, -0.86217, -0.06645, -1.13809, -1.14125, 0.00317, -0.17418, -0.18379, 0.00961, 1.31377, 1.32504, -0.01127, -0.85755, -0.86217, 0.00462, 
0.15000, -0.17500, -0.00470, 0.15520, -0.17291, -0.00380, -0.83932, -0.86217, 0.02285, -1.13655, -1.14125, 0.00470, -0.18800, -0.18379, -0.00421, 1.34617, 1.32504, 0.02112, -0.81199, -0.86217, 0.05018, 
0.17500, -0.17500, -0.00470, 0.17788, -0.17589, -0.00348, -0.77978, -0.78540, 0.00562, -1.15959, -1.16536, 0.00577, -0.08510, -0.08128, -0.00381, 1.27227, 1.24664, 0.02563, -0.74619, -0.78540, 0.03920, 
0.17500, -0.17500, -0.00470, 0.16735, -0.18238, -0.00418, -0.82835, -0.78540, -0.04295, -1.16266, -1.16536, 0.00270, -0.08356, -0.08128, -0.00228, 1.24797, 1.24664, 0.00133, -0.75632, -0.78540, 0.02908, 
0.17500, -0.17500, -0.00470, 0.16676, -0.18404, -0.00379, -0.83462, -0.78540, -0.04922, -1.16113, -1.16536, 0.00423, -0.08356, -0.08128, -0.00228, 1.25304, 1.24664, 0.00639, -0.75126, -0.78540, 0.03414, 
0.20000, -0.17500, -0.00470, 0.19701, -0.18124, -0.00418, -0.74375, -0.71883, -0.02492, -1.19492, -1.19809, 0.00318, 0.03163, 0.03600, -0.00437, 1.18724, 1.16209, 0.02515, -0.68546, -0.71883, 0.03337, 
0.20000, -0.17500, -0.00470, 0.19234, -0.18548, -0.00452, -0.76725, -0.71883, -0.04842, -1.19707, -1.19809, 0.00103, 0.03470, 0.03600, -0.00130, 1.17813, 1.16209, 0.01604, -0.67533, -0.71883, 0.04350, 
0.20000, -0.17500, -0.00470, 0.19165, -0.18715, -0.00396, -0.77352, -0.71883, -0.05469, -1.19492, -1.19809, 0.00318, 0.03439, 0.03600, -0.00161, 1.18116, 1.16209, 0.01907, -0.69052, -0.71883, 0.02831, 
0.05000, -0.20000, -0.00470, 0.04065, -0.20016, -0.00530, -1.37044, -1.32582, -0.04462, -1.12119, -1.11766, -0.00354, -0.31702, -0.32106, 0.00404, 1.41500, 1.43871, -0.02371, -1.29992, -1.32582, 0.02590, 
0.05000, -0.20000, -0.00470, 0.04182, -0.20267, -0.00345, -1.36731, -1.32582, -0.04149, -1.11044, -1.11766, 0.00721, -0.33084, -0.32106, -0.00978, 1.46055, 1.43871, 0.02184, -1.27765, -1.32582, 0.04817, 
0.05000, -0.20000, -0.00470, 0.05139, -0.19826, -0.00400, -1.31717, -1.32582, 0.00865, -1.11505, -1.11766, 0.00261, -0.31640, -0.32106, 0.00465, 1.40589, 1.43871, -0.03282, -1.28271, -1.32582, 0.04311, 
0.07500, -0.20000, -0.00470, 0.07038, -0.20010, -0.00365, -1.23257, -1.21203, -0.02054, -1.11812, -1.12347, 0.00535, -0.28323, -0.28016, -0.00307, 1.38666, 1.40362, -0.01697, -1.17642, -1.21203, 0.03561, 
0.07500, -0.20000, -0.00470, 0.07140, -0.19899, -0.00446, -1.22630, -1.21203, -0.01427, -1.12119, -1.12347, 0.00227, -0.28784, -0.28016, -0.00768, 1.39982, 1.40362, -0.00381, -1.16123, -1.21203, 0.05079, 
0.07500, -0.20000, -0.00470, 0.06181, -0.20274, -0.00421, -1.27487, -1.21203, -0.06284, -1.12181, -1.12347, 0.00166, -0.27708, -0.28016, 0.00307, 1.37451, 1.40362, -0.02911, -1.18148, -1.21203, 0.03055, 
0.10000, -0.20000, -0.00470, 0.09821, -0.20245, -0.00412, -1.11914, -1.10715, -0.01199, -1.13041, -1.13325, 0.00284, -0.22517, -0.22368, -0.00149, 1.36945, 1.35693, 0.01252, -1.07013, -1.10715, 0.03702, 
0.10000, -0.20000, -0.00470, 0.09538, -0.20439, -0.00305, -1.13418, -1.10715, -0.02703, -1.12427, -1.13325, 0.00899, -0.23285, -0.22368, -0.00917, 1.38463, 1.35693, 0.02770, -1.08531, -1.10715, 0.02184, 
0.10000, -0.20000, -0.00470, 0.08468, -0.20605, -0.00495, -1.18087, -1.10715, -0.07372, -1.13502, -1.13325, -0.00177, -0.22056, -0.22368, 0.00312, 1.34313, 1.35693, -0.01380, -1.09341, -1.10715, 0.01374, 
0.12500, -0.20000, -0.00470, 0.11496, -0.20570, -0.00400, -1.06117, -1.01220, -0.04897, -1.14270, -1.14819, 0.00550, -0.16343, -0.15209, -0.01134, 1.31985, 1.30029, 0.01956, -0.98408, -1.01220, 0.02811, 
0.12500, -0.20000, -0.00470, 0.11501, -0.20610, -0.00304, -1.06179, -1.01220, -0.04960, -1.13962, -1.14819, 0.00857, -0.15882, -0.15209, -0.00673, 1.30365, 1.30029, 0.00336, -0.97902, -1.01220, 0.03318, 
0.12500, -0.20000, -0.00470, 0.11237, -0.21136, -0.00346, -1.08216, -1.01220, -0.06996, -1.14239, -1.14819, 0.00581, -0.15575, -0.15209, -0.00366, 1.33402, 1.30029, 0.03373, -0.97902, -1.01220, 0.03318, 
0.15000, -0.20000, -0.00470, 0.15564, -0.19872, -0.00296, -0.90637, -0.92730, 0.02092, -1.16113, -1.16944, 0.00831, -0.07127, -0.06562, -0.00566, 1.25810, 1.23506, 0.02304, -0.88791, -0.92730, 0.03938, 
0.15000, -0.20000, -0.00470, 0.14336, -0.20820, -0.00360, -0.96779, -0.92730, -0.04049, -1.16266, -1.16944, 0.00678, -0.07588, -0.06562, -0.01027, 1.27834, 1.23506, 0.04329, -0.89298, -0.92730, 0.03432, 
0.15000, -0.20000, -0.00470, 0.13877, -0.20691, -0.00568, -0.98001, -0.92730, -0.05272, -1.17188, -1.16944, -0.00244, -0.07127, -0.06562, -0.00566, 1.24797, 1.23506, 0.01292, -0.89298, -0.92730, 0.03432, 
0.17500, -0.20000, -0.00470, 0.17405, -0.20397, -0.00272, -0.86439, -0.85197, -0.01242, -1.18724, -1.19809, 0.01085, 0.02395, 0.03600, -0.01205, 1.19736, 1.16209, 0.03527, -0.82212, -0.85197, 0.02985, 
0.17500, -0.20000, -0.00470, 0.16825, -0.20829, -0.00394, -0.89133, -0.85197, -0.03937, -1.19492, -1.19809, 0.00318, 0.03470, 0.03600, -0.00130, 1.17914, 1.16209, 0.01705, -0.81908, -0.85197, 0.03289, 
0.17500, -0.20000, -0.00470, 0.16833, -0.20627, -0.00584, -0.88632, -0.85197, -0.03435, -1.20567, -1.19809, -0.00758, 0.04699, 0.03600, 0.01099, 1.15181, 1.16209, -0.01028, -0.82819, -0.85197, 0.02378, 
0.15000, -0.22500, -0.00470, 0.14876, -0.22886, -0.00430, -0.99442, -0.98279, -0.01163, -1.20567, -1.20760, 0.00193, 0.06542, 0.06729, -0.00187, 1.16699, 1.14031, 0.02668, -0.95169, -0.98279, 0.03110, 
0.15000, -0.22500, -0.00470, 0.14667, -0.22798, -0.00458, -0.99912, -0.98279, -0.01633, -1.20567, -1.20760, 0.00193, 0.06235, 0.06729, -0.00495, 1.15687, 1.14031, 0.01656, -0.95371, -0.98279, 0.02908, 
0.15000, -0.22500, -0.00470, 0.13930, -0.23221, -0.00476, -1.03046, -0.98279, -0.04767, -1.20567, -1.20760, 0.00193, 0.06020, 0.06729, -0.00710, 1.15990, 1.14031, 0.01960, -0.95371, -0.98279, 0.02908, 
0.12500, -0.22500, -0.00470, 0.11158, -0.23318, -0.00525, -1.12446, -1.06370, -0.06077, -1.18877, -1.18222, -0.00655, -0.00308, -0.01869, 0.01561, 1.18116, 1.20092, -0.01975, -1.04482, -1.06370, 0.01888, 
0.12500, -0.22500, -0.00470, 0.11872, -0.22759, -0.00533, -1.08999, -1.06370, -0.02630, -1.18724, -1.18222, -0.00502, -0.00984, -0.01869, 0.00886, 1.17914, 1.20092, -0.02178, -1.02964, -1.06370, 0.03406, 
0.12500, -0.22500, -0.00470, 0.11654, -0.23131, -0.00403, -1.10410, -1.06370, -0.04040, -1.17956, -1.18222, 0.00266, -0.01905, -0.01869, -0.00036, 1.21254, 1.20092, 0.01163, -1.01951, -1.06370, 0.04419, 
0.10000, -0.22500, -0.00470, 0.08439, -0.23175, -0.00428, -1.22160, -1.15257, -0.06903, -1.16113, -1.16335, 0.00223, -0.09124, -0.08912, -0.00212, 1.25810, 1.25248, 0.00562, -1.14099, -1.15257, 0.01158, 
0.10000, -0.22500, -0.00470, 0.10038, -0.22688, -0.00351, -1.15423, -1.15257, -0.00166, -1.15806, -1.16335, 0.00530, -0.09124, -0.08912, -0.00212, 1.26620, 1.25248, 0.01372, -1.09442, -1.15257, 0.05815, 
0.10000, -0.22500, -0.00470, 0.10053, -0.22340, -0.00504, -1.14796, -1.15257, 0.00461, -1.16420, -1.16335, -0.00085, -0.09124, -0.08912, -0.00212, 1.24797, 1.25248, -0.00450, -1.09847, -1.15257, 0.05410, 
0.07500, -0.22500, -0.00470, 0.06483, -0.22791, -0.00438, -1.29367, -1.24905, -0.04462, -1.14884, -1.15000, 0.00116, -0.14346, -0.14419, 0.00073, 1.28745, 1.29419, -0.00674, -1.20172, -1.24905, 0.04732, 
0.07500, -0.22500, -0.00470, 0.06471, -0.22750, -0.00410, -1.29367, -1.24905, -0.04462, -1.14730, -1.15000, 0.00270, -0.14500, -0.14419, -0.00080, 1.28442, 1.29419, -0.00978, -1.20071, -1.24905, 0.04833, 
0.07500, -0.22500, -0.00470, 0.06523, -0.22906, -0.00438, -1.29336, -1.24905, -0.04431, -1.14884, -1.15000, 0.00116, -0.14346, -0.14419, 0.00073, 1.29960, 1.29419, 0.00541, -1.20071, -1.24905, 0.04833, 
0.05000, -0.22500, -0.00470, 0.03677, -0.22839, -0.00318, -1.41117, -1.35213, -0.05905, -1.13348, -1.14125, 0.00777, -0.18954, -0.18379, -0.00575, 1.33402, 1.32504, 0.00897, -1.33332, -1.35213, 0.01880, 
0.05000, -0.22500, -0.00470, 0.04646, -0.22554, -0.00423, -1.36762, -1.35213, -0.01549, -1.13962, -1.14125, 0.00163, -0.18186, -0.18379, 0.00193, 1.31377, 1.32504, -0.01127, -1.32320, -1.35213, 0.02893, 
